Date,Allegany_HPI_AllTransactions,Allegany_Civilian_Labor_Force,Allegany_Employment_Count,Allegany_Poverty_All_Ages,Allegany_Active_Listings,Allegany_Median_Listing_Price,Allegany_Permits_Annual,Allegany_Real_GDP,Allegany_Population_Annual,Allegany_Unemployed_Persons,Allegany_Unemployment_Rate,Anne Arundel_HPI_AllTransactions,Anne Arundel_Civilian_Labor_Force,Anne Arundel_Employment_Count,Anne Arundel_Poverty_All_Ages,Anne Arundel_Active_Listings,Anne Arundel_Median_Listing_Price,Anne Arundel_Permits_Annual,Anne Arundel_Real_GDP,Anne Arundel_Population_Annual,Anne Arundel_Unemployed_Persons,Anne Arundel_Unemployment_Rate,Baltimore County_HPI_AllTransactions,Baltimore County_Civilian_Labor_Force,Baltimore County_Employment_Count,Baltimore County_Poverty_All_Ages,Baltimore County_Active_Listings,Baltimore County_Median_Listing_Price,Baltimore County_Permits_Annual,Baltimore County_Real_GDP,Baltimore County_Population_Annual,Baltimore County_Unemployed_Persons,Baltimore County_Unemployment_Rate,Baltimore City_HPI_AllTransactions,Baltimore City_Civilian_Labor_Force,Baltimore City_Employment_Count,Baltimore City_Poverty_All_Ages,Baltimore City_Active_Listings,Baltimore City_Median_Listing_Price,Baltimore City_Permits_Annual,Baltimore City_Real_GDP,Baltimore City_Population_Annual,Baltimore City_Unemployed_Persons,Baltimore City_Unemployment_Rate,Calvert_HPI_AllTransactions,Calvert_Civilian_Labor_Force,Calvert_Employment_Count,Calvert_Poverty_All_Ages,Calvert_Active_Listings,Calvert_Median_Listing_Price,Calvert_Permits_Annual,Calvert_Real_GDP,Calvert_Population_Annual,Calvert_Unemployed_Persons,Calvert_Unemployment_Rate,Caroline_HPI_AllTransactions,Caroline_Civilian_Labor_Force,Caroline_Employment_Count,Caroline_Poverty_All_Ages,Caroline_Permits_Annual,Caroline_Real_GDP,Caroline_Population_Annual,Caroline_Unemployed_Persons,Caroline_Unemployment_Rate,Carroll_HPI_AllTransactions,Carroll_Civilian_Labor_Force,Carroll_Employment_Count,Carroll_Poverty_All_Ages,Carroll_Active_Listings,Carroll_Median_Listing_Price,Carroll_Permits_Annual,Carroll_Real_GDP,Carroll_Population_Annual,Carroll_Unemployed_Persons,Carroll_Unemployment_Rate,Cecil_HPI_AllTransactions,Cecil_Civilian_Labor_Force,Cecil_Employment_Count,Cecil_Poverty_All_Ages,Cecil_Active_Listings,Cecil_Median_Listing_Price,Cecil_Permits_Annual,Cecil_Real_GDP,Cecil_Population_Annual,Cecil_Unemployed_Persons,Cecil_Unemployment_Rate,Charles_HPI_AllTransactions,Charles_Civilian_Labor_Force,Charles_Employment_Count,Charles_Poverty_All_Ages,Charles_Active_Listings,Charles_Median_Listing_Price,Charles_Permits_Annual,Charles_Real_GDP,Charles_Population_Annual,Charles_Unemployed_Persons,Charles_Unemployment_Rate,Dorchester_HPI_AllTransactions,Dorchester_Civilian_Labor_Force,Dorchester_Employment_Count,Dorchester_Poverty_All_Ages,Dorchester_Permits_Annual,Dorchester_Real_GDP,Dorchester_Population_Annual,Dorchester_Unemployed_Persons,Dorchester_Unemployment_Rate,Frederick_HPI_AllTransactions,Frederick_Civilian_Labor_Force,Frederick_Employment_Count,Frederick_Poverty_All_Ages,Frederick_Active_Listings,Frederick_Median_Listing_Price,Frederick_Permits_Annual,Frederick_Real_GDP,Frederick_Population_Annual,Frederick_Unemployed_Persons,Frederick_Unemployment_Rate,Garrett_HPI_AllTransactions,Garrett_Civilian_Labor_Force,Garrett_Employment_Count,Somerset_HPI_AllTransactions,Somerset_Civilian_Labor_Force,Somerset_Employment_Count,Somerset_Poverty_All_Ages,Somerset_Permits_Annual,Somerset_Real_GDP,Somerset_Population_Annual,Somerset_Unemployed_Persons,Somerset_Unemployment_Rate,St. Mary's_HPI_AllTransactions,St. Mary's_Civilian_Labor_Force,St. Mary's_Employment_Count,St. Mary's_Poverty_All_Ages,St. Mary's_Active_Listings,St. Mary's_Median_Listing_Price,St. Mary's_Permits_Annual,St. Mary's_Real_GDP,St. Mary's_Population_Annual,St. Mary's_Unemployed_Persons,St. Mary's_Unemployment_Rate,Talbot_HPI_AllTransactions,Talbot_Civilian_Labor_Force,Talbot_Employment_Count,Talbot_Poverty_All_Ages,Talbot_Permits_Annual,Talbot_Real_GDP,Talbot_Population_Annual,Talbot_Unemployed_Persons,Talbot_Unemployment_Rate,Washington_HPI_AllTransactions,Washington_Civilian_Labor_Force,Washington_Employment_Count,Washington_Poverty_All_Ages,Washington_Active_Listings,Washington_Median_Listing_Price,Washington_Permits_Annual,Washington_Real_GDP,Washington_Population_Annual,Washington_Unemployed_Persons,Washington_Unemployment_Rate,Wicomico_HPI_AllTransactions,Wicomico_Civilian_Labor_Force,Wicomico_Employment_Count,Wicomico_Poverty_All_Ages,Wicomico_Active_Listings,Wicomico_Median_Listing_Price,Wicomico_Permits_Annual,Wicomico_Real_GDP,Wicomico_Population_Annual,Wicomico_Unemployed_Persons,Wicomico_Unemployment_Rate,Worcester_HPI_AllTransactions,Worcester_Civilian_Labor_Force,Worcester_Employment_Count,Worcester_Poverty_All_Ages,Worcester_Active_Listings,Worcester_Median_Listing_Price,Worcester_Permits_Annual,Worcester_Real_GDP,Worcester_Population_Annual,Worcester_Unemployed_Persons,Worcester_Unemployment_Rate
2006-02-28,130.16,35682.0,33236.0,15.0,,,114.0,2802104.0,72.704,2446.0,6.9,191.16,276687.0,267481.0,5.4,,,2495.0,35393218.0,508.31,9206.0,3.3,172.8,424755.0,407305.0,6.8,,,1936.0,47210285.0,781.795,17450.0,4.1,180.52,273095.0,365.9,22.2,,,1256.0,43200494.0,640.064,17987.0,6.6,183.18,47009.0,45560.0,5.0,,,488.0,3331774.0,86.723,1449.0,3.1,175.62,15974.0,15185.0,11.3,362.0,955258.0,31.584,789.0,4.9,180.51,94110.0,90953.0,3.7,,,809.0,5344709.0,166.798,3157.0,3.4,165.31,50753.0,48276.0,8.1,,,743.0,3330055.0,96.672,2477.0,4.9,186.42,74397.0,72088.0,5.7,,,1309.0,4860647.0,136.887,2309.0,3.1,172.02,16639.0,15511.0,14.4,490.0,1278387.0,31.119,1128.0,6.8,188.75,122891.0,118930.0,4.6,,,1872.0,10577427.0,219.062,3961.0,3.2,161.15,16787.0,15670.0,166.66,11169.0,10442.0,20.1,209.0,766253.0,25.546,727.0,6.5,176.55,50560.0,48926.0,8.0,,,993.0,5265546.0,96.519,1634.0,3.2,176.51,18674.0,17851.0,8.2,648.0,2023667.0,35.663,823.0,4.4,174.35,68389.0,64757.0,8.6,,,1945.0,6269607.0,141.237,3632.0,5.3,162.4,51460.0,49096.0,13.8,,,1003.0,4189465.0,90.568,2364.0,4.6,194.94,25213.0,22713.0,9.9,,,1121.0,2566606.0,48.797,2500.0,9.9
2006-03-31,130.16,35816.0,33644.0,15.0,,,114.0,2802104.0,72.704,2172.0,6.1,191.16,279032.0,270267.0,5.4,,,2495.0,35393218.0,508.31,8765.0,3.1,172.8,428048.0,411549.0,6.8,,,1936.0,47210285.0,781.795,16499.0,3.9,180.52,274811.0,366.1,22.2,,,1256.0,43200494.0,640.064,17044.0,6.2,183.18,47414.0,46041.0,5.0,,,488.0,3331774.0,86.723,1373.0,2.9,175.62,16065.0,15354.0,11.3,362.0,955258.0,31.584,711.0,4.4,180.51,94786.0,91901.0,3.7,,,809.0,5344709.0,166.798,2885.0,3.0,165.31,50628.0,48741.0,8.1,,,743.0,3330055.0,96.672,1887.0,3.7,186.42,75040.0,72847.0,5.7,,,1309.0,4860647.0,136.887,2193.0,2.9,172.02,16736.0,15730.0,14.4,490.0,1278387.0,31.119,1006.0,6.0,188.75,123603.0,119951.0,4.6,,,1872.0,10577427.0,219.062,3652.0,3.0,161.15,16879.0,15890.0,166.66,11233.0,10550.0,20.1,209.0,766253.0,25.546,683.0,6.1,176.55,51069.0,49480.0,8.0,,,993.0,5265546.0,96.519,1589.0,3.1,176.51,18947.0,18233.0,8.2,648.0,2023667.0,35.663,714.0,3.8,174.35,68779.0,65449.0,8.6,,,1945.0,6269607.0,141.237,3330.0,4.8,162.4,51722.0,49607.0,13.8,,,1003.0,4189465.0,90.568,2115.0,4.1,194.94,25684.0,23524.0,9.9,,,1121.0,2566606.0,48.797,2160.0,8.4
2006-04-30,130.16,35467.0,33576.0,15.0,,,114.0,2802104.0,72.704,1891.0,5.3,191.16,279206.0,270707.0,5.4,,,2495.0,35393218.0,508.31,8499.0,3.0,172.8,428081.0,412219.0,6.8,,,1936.0,47210285.0,781.795,15862.0,3.7,180.52,274874.0,365.6,22.2,,,1256.0,43200494.0,640.064,16689.0,6.1,183.18,47403.0,45958.0,5.0,,,488.0,3331774.0,86.723,1445.0,3.0,175.62,16144.0,15479.0,11.3,362.0,955258.0,31.584,665.0,4.1,180.51,94720.0,92051.0,3.7,,,809.0,5344709.0,166.798,2669.0,2.8,165.31,50866.0,48954.0,8.1,,,743.0,3330055.0,96.672,1912.0,3.8,186.42,74892.0,72718.0,5.7,,,1309.0,4860647.0,136.887,2174.0,2.9,172.02,16820.0,15941.0,14.4,490.0,1278387.0,31.119,879.0,5.2,188.75,123055.0,119577.0,4.6,,,1872.0,10577427.0,219.062,3478.0,2.8,161.15,16672.0,15883.0,166.66,11324.0,10688.0,20.1,209.0,766253.0,25.546,636.0,5.6,176.55,50639.0,49103.0,8.0,,,993.0,5265546.0,96.519,1536.0,3.0,176.51,19053.0,18433.0,8.2,648.0,2023667.0,35.663,620.0,3.3,174.35,68620.0,65788.0,8.6,,,1945.0,6269607.0,141.237,2832.0,4.1,162.4,52163.0,50254.0,13.8,,,1003.0,4189465.0,90.568,1909.0,3.7,194.94,26944.0,25269.0,9.9,,,1121.0,2566606.0,48.797,1675.0,6.2
2006-05-31,130.16,35658.0,33793.0,15.0,,,114.0,2802104.0,72.704,1865.0,5.2,191.16,280331.0,271267.0,5.4,,,2495.0,35393218.0,508.31,9064.0,3.2,172.8,429793.0,413073.0,6.8,,,1936.0,47210285.0,781.795,16720.0,3.9,180.52,275979.0,364.7,22.2,,,1256.0,43200494.0,640.064,17258.0,6.3,183.18,47359.0,45938.0,5.0,,,488.0,3331774.0,86.723,1421.0,3.0,175.62,16259.0,15582.0,11.3,362.0,955258.0,31.584,677.0,4.2,180.51,95029.0,92241.0,3.7,,,809.0,5344709.0,166.798,2788.0,2.9,165.31,51592.0,48988.0,8.1,,,743.0,3330055.0,96.672,2604.0,5.0,186.42,74943.0,72688.0,5.7,,,1309.0,4860647.0,136.887,2255.0,3.0,172.02,17004.0,16017.0,14.4,490.0,1278387.0,31.119,987.0,5.8,188.75,123370.0,119650.0,4.6,,,1872.0,10577427.0,219.062,3720.0,3.0,161.15,16882.0,16174.0,166.66,11452.0,10835.0,20.1,209.0,766253.0,25.546,617.0,5.4,176.55,50707.0,49026.0,8.0,,,993.0,5265546.0,96.519,1681.0,3.3,176.51,19189.0,18551.0,8.2,648.0,2023667.0,35.663,638.0,3.3,174.35,69094.0,66164.0,8.6,,,1945.0,6269607.0,141.237,2930.0,4.2,162.4,52909.0,50938.0,13.8,,,1003.0,4189465.0,90.568,1971.0,3.7,194.94,28841.0,27408.0,9.9,,,1121.0,2566606.0,48.797,1433.0,5.0
2006-06-30,130.16,36078.0,33980.0,15.0,,,114.0,2802104.0,72.704,2098.0,5.8,191.16,284236.0,273236.0,5.4,,,2495.0,35393218.0,508.31,11000.0,3.9,172.8,434861.0,416073.0,6.8,,,1936.0,47210285.0,781.795,18788.0,4.3,180.52,280021.0,363.7,22.2,,,1256.0,43200494.0,640.064,19421.0,6.9,183.18,48011.0,46148.0,5.0,,,488.0,3331774.0,86.723,1863.0,3.9,175.62,16505.0,15736.0,11.3,362.0,955258.0,31.584,769.0,4.7,180.51,96397.0,92911.0,3.7,,,809.0,5344709.0,166.798,3486.0,3.6,165.31,51274.0,49142.0,8.1,,,743.0,3330055.0,96.672,2132.0,4.2,186.42,75794.0,73020.0,5.7,,,1309.0,4860647.0,136.887,2774.0,3.7,172.02,17251.0,16271.0,14.4,490.0,1278387.0,31.119,980.0,5.7,188.75,125469.0,121010.0,4.6,,,1872.0,10577427.0,219.062,4459.0,3.6,161.15,17485.0,16654.0,166.66,11712.0,11034.0,20.1,209.0,766253.0,25.546,678.0,5.8,176.55,51704.0,49646.0,8.0,,,993.0,5265546.0,96.519,2058.0,4.0,176.51,19656.0,18917.0,8.2,648.0,2023667.0,35.663,739.0,3.8,174.35,70082.0,66760.0,8.6,,,1945.0,6269607.0,141.237,3322.0,4.7,162.4,54111.0,51880.0,13.8,,,1003.0,4189465.0,90.568,2231.0,4.1,194.94,33211.0,31837.0,9.9,,,1121.0,2566606.0,48.797,1374.0,4.1
2006-07-31,130.16,36025.0,33978.0,15.0,,,114.0,2802104.0,72.704,2047.0,5.7,191.16,286697.0,275297.0,5.4,,,2495.0,35393218.0,508.31,11400.0,4.0,172.8,438633.0,419207.0,6.8,,,1936.0,47210285.0,781.795,19426.0,4.4,180.52,282690.0,362.2,22.2,,,1256.0,43200494.0,640.064,20127.0,7.1,183.18,48581.0,46716.0,5.0,,,488.0,3331774.0,86.723,1865.0,3.8,175.62,16644.0,15870.0,11.3,362.0,955258.0,31.584,774.0,4.7,180.51,97279.0,93610.0,3.7,,,809.0,5344709.0,166.798,3669.0,3.8,165.31,51792.0,49232.0,8.1,,,743.0,3330055.0,96.672,2560.0,4.9,186.42,76819.0,73916.0,5.7,,,1309.0,4860647.0,136.887,2903.0,3.8,172.02,17291.0,16305.0,14.4,490.0,1278387.0,31.119,986.0,5.7,188.75,126773.0,122208.0,4.6,,,1872.0,10577427.0,219.062,4565.0,3.6,161.15,17673.0,16806.0,166.66,11832.0,11187.0,20.1,209.0,766253.0,25.546,645.0,5.5,176.55,52091.0,49911.0,8.0,,,993.0,5265546.0,96.519,2180.0,4.2,176.51,19911.0,19151.0,8.2,648.0,2023667.0,35.663,760.0,3.8,174.35,70346.0,67139.0,8.6,,,1945.0,6269607.0,141.237,3207.0,4.6,162.4,54873.0,52594.0,13.8,,,1003.0,4189465.0,90.568,2279.0,4.2,194.94,34296.0,32938.0,9.9,,,1121.0,2566606.0,48.797,1358.0,4.0
2006-08-31,130.16,35641.0,33619.0,15.0,,,114.0,2802104.0,72.704,2022.0,5.7,191.16,283264.0,273049.0,5.4,,,2495.0,35393218.0,508.31,10215.0,3.6,172.8,433475.0,415784.0,6.8,,,1936.0,47210285.0,781.795,17691.0,4.1,180.52,279731.0,362.6,22.2,,,1256.0,43200494.0,640.064,19314.0,6.9,183.18,47951.0,46290.0,5.0,,,488.0,3331774.0,86.723,1661.0,3.5,175.62,16463.0,15750.0,11.3,362.0,955258.0,31.584,713.0,4.3,180.51,96190.0,92847.0,3.7,,,809.0,5344709.0,166.798,3343.0,3.5,165.31,51276.0,48865.0,8.1,,,743.0,3330055.0,96.672,2411.0,4.7,186.42,75834.0,73244.0,5.7,,,1309.0,4860647.0,136.887,2590.0,3.4,172.02,17188.0,16234.0,14.4,490.0,1278387.0,31.119,954.0,5.6,188.75,125185.0,121073.0,4.6,,,1872.0,10577427.0,219.062,4112.0,3.3,161.15,17401.0,16656.0,166.66,11591.0,11021.0,20.1,209.0,766253.0,25.546,570.0,4.9,176.55,51531.0,49583.0,8.0,,,993.0,5265546.0,96.519,1948.0,3.8,176.51,19695.0,19023.0,8.2,648.0,2023667.0,35.663,672.0,3.4,174.35,69926.0,66560.0,8.6,,,1945.0,6269607.0,141.237,3366.0,4.8,162.4,54022.0,51820.0,13.8,,,1003.0,4189465.0,90.568,2202.0,4.1,194.94,33434.0,32232.0,9.9,,,1121.0,2566606.0,48.797,1202.0,3.6
2006-09-30,130.16,35436.0,33569.0,15.0,,,114.0,2802104.0,72.704,1867.0,5.3,191.16,281131.0,272247.0,5.4,,,2495.0,35393218.0,508.31,8884.0,3.2,172.8,430874.0,414568.0,6.8,,,1936.0,47210285.0,781.795,16306.0,3.8,180.52,277088.0,362.1,22.2,,,1256.0,43200494.0,640.064,17433.0,6.3,183.18,47498.0,46144.0,5.0,,,488.0,3331774.0,86.723,1354.0,2.9,175.62,16133.0,15481.0,11.3,362.0,955258.0,31.584,652.0,4.0,180.51,95392.0,92575.0,3.7,,,809.0,5344709.0,166.798,2817.0,3.0,165.31,51250.0,48917.0,8.1,,,743.0,3330055.0,96.672,2333.0,4.6,186.42,75252.0,73013.0,5.7,,,1309.0,4860647.0,136.887,2239.0,3.0,172.02,17005.0,16061.0,14.4,490.0,1278387.0,31.119,944.0,5.6,188.75,124158.0,120423.0,4.6,,,1872.0,10577427.0,219.062,3735.0,3.0,161.15,16677.0,16012.0,166.66,11411.0,10838.0,20.1,209.0,766253.0,25.546,573.0,5.0,176.55,50625.0,49003.0,8.0,,,993.0,5265546.0,96.519,1622.0,3.2,176.51,19039.0,18443.0,8.2,648.0,2023667.0,35.663,596.0,3.1,174.35,68786.0,65720.0,8.6,,,1945.0,6269607.0,141.237,3066.0,4.5,162.4,52977.0,50954.0,13.8,,,1003.0,4189465.0,90.568,2023.0,3.8,194.94,30122.0,29001.0,9.9,,,1121.0,2566606.0,48.797,1121.0,3.7
2006-10-31,130.16,35491.0,33760.0,15.0,,,114.0,2802104.0,72.704,1731.0,4.9,191.16,283728.0,274937.0,5.4,,,2495.0,35393218.0,508.31,8791.0,3.1,172.8,434603.0,418659.0,6.8,,,1936.0,47210285.0,781.795,15944.0,3.7,180.52,278883.0,362.5,22.2,,,1256.0,43200494.0,640.064,16663.0,6.0,183.18,47925.0,46588.0,5.0,,,488.0,3331774.0,86.723,1337.0,2.8,175.62,16319.0,15671.0,11.3,362.0,955258.0,31.584,648.0,4.0,180.51,96245.0,93489.0,3.7,,,809.0,5344709.0,166.798,2756.0,2.9,165.31,51772.0,49555.0,8.1,,,743.0,3330055.0,96.672,2217.0,4.3,186.42,75946.0,73715.0,5.7,,,1309.0,4860647.0,136.887,2231.0,2.9,172.02,17023.0,16155.0,14.4,490.0,1278387.0,31.119,868.0,5.1,188.75,124947.0,121197.0,4.6,,,1872.0,10577427.0,219.062,3750.0,3.0,161.15,16674.0,16053.0,166.66,11404.0,10855.0,20.1,209.0,766253.0,25.546,549.0,4.8,176.55,51274.0,49671.0,8.0,,,993.0,5265546.0,96.519,1603.0,3.1,176.51,19154.0,18568.0,8.2,648.0,2023667.0,35.663,586.0,3.1,174.35,69026.0,66220.0,8.6,,,1945.0,6269607.0,141.237,2806.0,4.1,162.4,53061.0,51039.0,13.8,,,1003.0,4189465.0,90.568,2022.0,3.8,194.94,27466.0,26155.0,9.9,,,1121.0,2566606.0,48.797,1311.0,4.8
2006-11-30,130.16,35372.0,33637.0,15.0,,,114.0,2802104.0,72.704,1735.0,4.9,191.16,283630.0,274735.0,5.4,,,2495.0,35393218.0,508.31,8895.0,3.1,172.8,434379.0,418353.0,6.8,,,1936.0,47210285.0,781.795,16026.0,3.7,180.52,278122.0,362.5,22.2,,,1256.0,43200494.0,640.064,16095.0,5.8,183.18,47870.0,46472.0,5.0,,,488.0,3331774.0,86.723,1398.0,2.9,175.62,16303.0,15625.0,11.3,362.0,955258.0,31.584,678.0,4.2,180.51,96254.0,93420.0,3.7,,,809.0,5344709.0,166.798,2834.0,2.9,165.31,51728.0,49745.0,8.1,,,743.0,3330055.0,96.672,1983.0,3.8,186.42,75835.0,73532.0,5.7,,,1309.0,4860647.0,136.887,2303.0,3.0,172.02,17053.0,16159.0,14.4,490.0,1278387.0,31.119,894.0,5.2,188.75,125032.0,121158.0,4.6,,,1872.0,10577427.0,219.062,3874.0,3.1,161.15,16597.0,15904.0,166.66,11402.0,10830.0,20.1,209.0,766253.0,25.546,572.0,5.0,176.55,51252.0,49656.0,8.0,,,993.0,5265546.0,96.519,1596.0,3.1,176.51,19093.0,18480.0,8.2,648.0,2023667.0,35.663,613.0,3.2,174.35,69172.0,66510.0,8.6,,,1945.0,6269607.0,141.237,2662.0,3.8,162.4,53070.0,50923.0,13.8,,,1003.0,4189465.0,90.568,2147.0,4.0,194.94,26496.0,24648.0,9.9,,,1121.0,2566606.0,48.797,1848.0,7.0
2006-12-31,148.09,35476.0,33649.0,14.9,,,120.0,2760935.0,72.444,1827.0,5.1,214.48,283691.0,275545.0,4.8,,,1414.0,36210713.0,508.21,8146.0,2.9,196.03,434684.0,419588.0,8.0,,,2217.0,47892654.0,784.729,15096.0,3.5,206.12,278259.0,362.4,19.2,,,649.0,43353738.0,640.961,15458.0,5.6,208.77,47820.0,46556.0,4.4,,,305.0,3513602.0,87.553,1264.0,2.6,197.46,16341.0,15690.0,11.0,194.0,961629.0,32.416,651.0,4.0,198.62,96295.0,93696.0,4.0,,,511.0,5700694.0,168.463,2599.0,2.7,185.07,51667.0,49591.0,7.8,,,405.0,3395561.0,98.591,2076.0,4.0,213.48,75779.0,73663.0,6.2,,,1327.0,5253359.0,139.124,2116.0,2.8,190.17,17008.0,16068.0,14.3,400.0,1257669.0,31.303,940.0,5.5,207.2,124919.0,121398.0,4.5,,,1300.0,10758532.0,221.619,3521.0,2.8,178.4,17035.0,16219.0,189.51,11378.0,10806.0,21.1,135.0,796710.0,25.843,572.0,5.0,200.05,51315.0,49862.0,7.5,,,759.0,5438480.0,98.315,1453.0,2.8,196.72,19147.0,18513.0,7.7,578.0,2084033.0,36.071,634.0,3.3,194.7,69185.0,66581.0,9.5,,,908.0,6602643.0,143.258,2604.0,3.8,183.69,52938.0,50808.0,12.3,,,1082.0,4298687.0,92.307,2130.0,4.0,217.24,26179.0,24041.0,9.3,,,1071.0,2581406.0,49.026,2138.0,8.2
2007-01-31,148.09,35317.0,32971.0,14.9,,,120.0,2760935.0,72.444,2346.0,6.6,214.48,281985.0,272298.0,4.8,,,1414.0,36210713.0,508.21,9687.0,3.4,196.03,431041.0,413177.0,8.0,,,2217.0,47892654.0,784.729,17864.0,4.1,206.12,278462.0,362.2,19.2,,,649.0,43353738.0,640.961,17712.0,6.4,208.77,47812.0,46296.0,4.4,,,305.0,3513602.0,87.553,1516.0,3.2,197.46,16358.0,15513.0,11.0,194.0,961629.0,32.416,845.0,5.2,198.62,94839.0,91514.0,4.0,,,511.0,5700694.0,168.463,3325.0,3.5,185.07,51080.0,48843.0,7.8,,,405.0,3395561.0,98.591,2237.0,4.4,213.48,76244.0,73751.0,6.2,,,1327.0,5253359.0,139.124,2493.0,3.3,190.17,16666.0,15570.0,14.3,400.0,1257669.0,31.303,1096.0,6.6,207.2,125287.0,120981.0,4.5,,,1300.0,10758532.0,221.619,4306.0,3.4,178.4,16979.0,15960.0,189.51,11143.0,10402.0,21.1,135.0,796710.0,25.843,741.0,6.6,200.05,51049.0,49287.0,7.5,,,759.0,5438480.0,98.315,1762.0,3.5,196.72,18673.0,17861.0,7.7,578.0,2084033.0,36.071,812.0,4.3,194.7,68906.0,65728.0,9.5,,,908.0,6602643.0,143.258,3178.0,4.6,183.69,51953.0,49305.0,12.3,,,1082.0,4298687.0,92.307,2648.0,5.1,217.24,24939.0,22375.0,9.3,,,1071.0,2581406.0,49.026,2564.0,10.3
2007-02-28,148.09,35256.0,32765.0,14.9,,,120.0,2760935.0,72.444,2491.0,7.1,214.48,280454.0,271071.0,4.8,,,1414.0,36210713.0,508.21,9383.0,3.3,196.03,428660.0,411314.0,8.0,,,2217.0,47892654.0,784.729,17346.0,4.0,206.12,276390.0,361.7,19.2,,,649.0,43353738.0,640.961,16816.0,6.1,208.77,47832.0,46335.0,4.4,,,305.0,3513602.0,87.553,1497.0,3.1,197.46,16158.0,15337.0,11.0,194.0,961629.0,32.416,821.0,5.1,198.62,94545.0,91100.0,4.0,,,511.0,5700694.0,168.463,3445.0,3.6,185.07,50936.0,48544.0,7.8,,,405.0,3395561.0,98.591,2392.0,4.7,213.48,76211.0,73812.0,6.2,,,1327.0,5253359.0,139.124,2399.0,3.1,190.17,16504.0,15407.0,14.3,400.0,1257669.0,31.303,1097.0,6.6,207.2,124768.0,120396.0,4.5,,,1300.0,10758532.0,221.619,4372.0,3.5,178.4,16775.0,15702.0,189.51,11160.0,10415.0,21.1,135.0,796710.0,25.843,745.0,6.7,200.05,50772.0,49094.0,7.5,,,759.0,5438480.0,98.315,1678.0,3.3,196.72,18523.0,17696.0,7.7,578.0,2084033.0,36.071,827.0,4.5,194.7,68449.0,64736.0,9.5,,,908.0,6602643.0,143.258,3713.0,5.4,183.69,51932.0,49361.0,12.3,,,1082.0,4298687.0,92.307,2571.0,5.0,217.24,24858.0,22405.0,9.3,,,1071.0,2581406.0,49.026,2453.0,9.9
2007-03-31,148.09,35471.0,33429.0,14.9,,,120.0,2760935.0,72.444,2042.0,5.8,214.48,282460.0,274202.0,4.8,,,1414.0,36210713.0,508.21,8258.0,2.9,196.03,431247.0,416065.0,8.0,,,2217.0,47892654.0,784.729,15182.0,3.5,206.12,277679.0,362.9,19.2,,,649.0,43353738.0,640.961,15109.0,5.4,208.77,48165.0,46824.0,4.4,,,305.0,3513602.0,87.553,1341.0,2.8,197.46,16448.0,15732.0,11.0,194.0,961629.0,32.416,716.0,4.4,198.62,95082.0,92154.0,4.0,,,511.0,5700694.0,168.463,2928.0,3.1,185.07,51271.0,49135.0,7.8,,,405.0,3395561.0,98.591,2136.0,4.2,213.48,76797.0,74592.0,6.2,,,1327.0,5253359.0,139.124,2205.0,2.9,190.17,16659.0,15732.0,14.3,400.0,1257669.0,31.303,927.0,5.6,207.2,125148.0,121406.0,4.5,,,1300.0,10758532.0,221.619,3742.0,3.0,178.4,16912.0,16023.0,189.51,11326.0,10674.0,21.1,135.0,796710.0,25.843,652.0,5.8,200.05,51188.0,49652.0,7.5,,,759.0,5438480.0,98.315,1536.0,3.0,196.72,18800.0,18112.0,7.7,578.0,2084033.0,36.071,688.0,3.7,194.7,69029.0,65584.0,9.5,,,908.0,6602643.0,143.258,3445.0,5.0,183.69,52726.0,50596.0,12.3,,,1082.0,4298687.0,92.307,2130.0,4.0,217.24,25567.0,23502.0,9.3,,,1071.0,2581406.0,49.026,2065.0,8.1
2007-04-30,148.09,35085.0,33430.0,14.9,,,120.0,2760935.0,72.444,1655.0,4.7,214.48,280973.0,273386.0,4.8,,,1414.0,36210713.0,508.21,7587.0,2.7,196.03,428771.0,414826.0,8.0,,,2217.0,47892654.0,784.729,13945.0,3.3,206.12,276209.0,362.4,19.2,,,649.0,43353738.0,640.961,14420.0,5.2,208.77,47832.0,46586.0,4.4,,,305.0,3513602.0,87.553,1246.0,2.6,197.46,16342.0,15715.0,11.0,194.0,961629.0,32.416,627.0,3.8,198.62,94295.0,91878.0,4.0,,,511.0,5700694.0,168.463,2417.0,2.6,185.07,51028.0,49083.0,7.8,,,405.0,3395561.0,98.591,1945.0,3.8,213.48,76284.0,74211.0,6.2,,,1327.0,5253359.0,139.124,2073.0,2.7,190.17,16884.0,15876.0,14.3,400.0,1257669.0,31.303,1008.0,6.0,207.2,124101.0,120826.0,4.5,,,1300.0,10758532.0,221.619,3275.0,2.6,178.4,16594.0,15879.0,189.51,11229.0,10669.0,21.1,135.0,796710.0,25.843,560.0,5.0,200.05,50595.0,49254.0,7.5,,,759.0,5438480.0,98.315,1341.0,2.7,196.72,19064.0,18460.0,7.7,578.0,2084033.0,36.071,604.0,3.2,194.7,68311.0,65510.0,9.5,,,908.0,6602643.0,143.258,2801.0,4.1,183.69,52452.0,50570.0,12.3,,,1082.0,4298687.0,92.307,1882.0,3.6,217.24,26450.0,24850.0,9.3,,,1071.0,2581406.0,49.026,1600.0,6.0
